VM Id,VM Name,Tenant Id,Tenant Name,Tenant External URL,Image Id,Image Owner Id,Image Name,Secured,Image Direct URL,Image Updated Days,VM Availability Zone,VM Updated Ago,VM IP Address,VM Host Id,VM User Id
0cea751b-fc30-40db-8948-841d8cc7ff28,csdb-mcmp-npd3-3,361159092db640adbe95a057db26a54e,MCMP-STG,https://cloud-rtp-1.cisco.com:5000/v3,fe463cc5-fecf-4aad-a77e-70987f421169,,,False,,,cloud-rtp-1-c,264 Days 23 Hours 28 Mins,64.102.178.8,c95ee0b7e2c6d78635c3b264fd7595ff5f1487fe41e7a16f3549dc2a,44e32f6c8d86cca0d0c9197930356e9882b0a5b6a09cb248aae5efb77ab92a7c
8c6bc983-e63d-47df-b32b-adedb68ae540,csdb-mcmp-stg3-2,361159092db640adbe95a057db26a54e,MCMP-STG,https://cloud-rtp-1.cisco.com:5000/v3,fe463cc5-fecf-4aad-a77e-70987f421169,,,False,,,cloud-rtp-1-a,288 Days 2 Hours 1 Mins,64.102.178.43,ece442253e1358ada234d7b944a8f305235226dcd1f8fc109895592e,44e32f6c8d86cca0d0c9197930356e9882b0a5b6a09cb248aae5efb77ab92a7c
d10f5a44-bbb6-4c05-a232-3afd72ff8a1b,csdb-mcmp-stg3-1,361159092db640adbe95a057db26a54e,MCMP-STG,https://cloud-rtp-1.cisco.com:5000/v3,fe463cc5-fecf-4aad-a77e-70987f421169,,,False,,,cloud-rtp-1-c,288 Days 2 Hours 1 Mins,64.102.178.116,c95ee0b7e2c6d78635c3b264fd7595ff5f1487fe41e7a16f3549dc2a,44e32f6c8d86cca0d0c9197930356e9882b0a5b6a09cb248aae5efb77ab92a7c
c7d3c149-51eb-4707-9df2-e0b6d474f61f,csdb-mcmp-stg3-3,361159092db640adbe95a057db26a54e,MCMP-STG,https://cloud-rtp-1.cisco.com:5000/v3,fe463cc5-fecf-4aad-a77e-70987f421169,,,False,,,cloud-rtp-1-b,288 Days 2 Hours 1 Mins,64.102.178.105,0294afb416a69b461166678bf73c2feb3ea24ea8733fc82b68bf8f3b,44e32f6c8d86cca0d0c9197930356e9882b0a5b6a09cb248aae5efb77ab92a7c
bd796ed6-52ab-418d-b220-9107aacadb7f,mgdb-mgprod-prd3-1,36da1eaf6c204750ba241c6db1bafea7,mgprod-prd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 22 Mins,cloud-rtp-1-b,21 Days 19 Hours 53 Mins,64.102.188.83,66cbf3eda0d6e2e716294a30016491efb32997b2f08b5c631753592e,44e32f6c8d86cca0d0c9197930356e9882b0a5b6a09cb248aae5efb77ab92a7c
147d02e1-33bf-4072-be32-2f0420a3489d,mark_centos7,379c2325a80a43098a223c1614a4f74b,sto-ccc-hardening-dev,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,f8cdafc8861b4e0ab29362101c9c63ce,CENTOS-7-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,34 Days 13 Hours 1 Mins,cloud-rtp-1-a,2 Days 21 Hours 27 Mins,64.102.178.39,18d207e047e05be764cb4cf8a309d08fd7800a4e5847b77455a9d7f6,5b70b73aab7ca7baf864451f9f0894487128424f2b84ab331dce6dd2515c6c21
1fddb5a4-de77-4144-8b28-b3f8563e1101,mschafer_u16,379c2325a80a43098a223c1614a4f74b,sto-ccc-hardening-dev,https://cloud-rtp-1.cisco.com:5000/v3,bf9eb691-cf56-4065-a2d1-b7bff1cf24fc,f8cdafc8861b4e0ab29362101c9c63ce,UBUNTU-16.04-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/bf9eb691-cf56-4065-a2d1-b7bff1cf24fc/snap,292 Days 20 Hours 5 Mins,cloud-rtp-1-a,2 Days 22 Hours 8 Mins,64.102.179.148,5b3f7004baf8aacaa2a77ae374169650bacd705b3c1560235005b47b,5b70b73aab7ca7baf864451f9f0894487128424f2b84ab331dce6dd2515c6c21
2a48ee1c-caff-44e3-bc00-93a98f06c921,belscher-ubuntu18,379c2325a80a43098a223c1614a4f74b,sto-ccc-hardening-dev,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,f8cdafc8861b4e0ab29362101c9c63ce,UBUNTU-18.04-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,7 Days 20 Hours 52 Mins,cloud-rtp-1-a,6 Days 20 Hours 35 Mins,64.102.188.139,ef49c658caa1d8e5f7db3f6b9f7cc1780e6e3ba20418219bb1e20bea,983a7223446a1ff9bbc8727f5d171137b73375e533e2813fb7158b7c333b0fa6
f145449d-41c8-4cbb-93b3-da95919da7fb,oakes-specs-test-2,379c2325a80a43098a223c1614a4f74b,sto-ccc-hardening-dev,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,f8cdafc8861b4e0ab29362101c9c63ce,CENTOS-7-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,34 Days 13 Hours 1 Mins,cloud-rtp-1-b,7 Days 20 Hours 59 Mins,64.102.188.141,5dbe832b6fb3d63ca26f63d9146e407e6b8c686d4a954a2d33ad7a25,abb982cf8b13532ead0844db8d00b84ebf01e85f926e7d0bd01b12349efca7b1
e36c0dfe-bac0-47f3-9e62-9b50397f8b61,oakes-specs-test-1,379c2325a80a43098a223c1614a4f74b,sto-ccc-hardening-dev,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,f8cdafc8861b4e0ab29362101c9c63ce,CENTOS-7-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,34 Days 13 Hours 1 Mins,cloud-rtp-1-b,7 Days 20 Hours 59 Mins,64.102.188.138,a3dbd3b988dbefa83d92c570629e7b5a8664bc757ad9b59eeba8ff32,abb982cf8b13532ead0844db8d00b84ebf01e85f926e7d0bd01b12349efca7b1
c110c9fe-00db-4d8e-8a3d-1d71c945c293,elalbert-ControlVM-u16,379c2325a80a43098a223c1614a4f74b,sto-ccc-hardening-dev,https://cloud-rtp-1.cisco.com:5000/v3,bf9eb691-cf56-4065-a2d1-b7bff1cf24fc,f8cdafc8861b4e0ab29362101c9c63ce,UBUNTU-16.04-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/bf9eb691-cf56-4065-a2d1-b7bff1cf24fc/snap,292 Days 20 Hours 5 Mins,cloud-rtp-1-a,9 Days 19 Hours 58 Mins,64.102.188.132,92ebc63a1ac6c595f7392a52983c93b09de9829d118c69ae94944103,4b76e207e3d6435cd678fa91a1a0a1b1f5961d776df5d8c62dab40e25de8df00
c0147c82-de6a-48e2-ab19-8125806bb2b7,tonvinso-centos-test,379c2325a80a43098a223c1614a4f74b,sto-ccc-hardening-dev,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,f8cdafc8861b4e0ab29362101c9c63ce,CENTOS-7-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,34 Days 13 Hours 1 Mins,cloud-rtp-1-b,20 Days 23 Hours 41 Mins,64.102.188.53,a3dbd3b988dbefa83d92c570629e7b5a8664bc757ad9b59eeba8ff32,c461d814d7a1556cf16b02ab572cd7050a5a0213416e6bd16d3fdc636cbb899c
624d7b66-1957-4594-b852-469ac45b182b,belscher-centos7,379c2325a80a43098a223c1614a4f74b,sto-ccc-hardening-dev,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,f8cdafc8861b4e0ab29362101c9c63ce,CENTOS-7-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,34 Days 13 Hours 1 Mins,cloud-rtp-1-b,22 Days 2 Hours 29 Mins,64.102.188.95,a3dbd3b988dbefa83d92c570629e7b5a8664bc757ad9b59eeba8ff32,983a7223446a1ff9bbc8727f5d171137b73375e533e2813fb7158b7c333b0fa6
3d2b4654-3290-4376-af83-4886601c6ede,chy-svr1,37a487cfb4ed4d179beda1b14812bdb7,Cohesity,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,f8cdafc8861b4e0ab29362101c9c63ce,CENTOS-7-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,34 Days 13 Hours 1 Mins,cloud-rtp-1-b,7 Days 16 Hours 59 Mins,10.10.10.8,3f8cf3646addedb3a525607cb9c37754280e398588047592f367f9cf,0dfc961c4b0b73b25a2e5609ba383168e0484025273b313e446a0b9e631cafff
f920b581-fc27-42ee-a9ac-549d3f4360e3,cntrl-mstr-vm-001,380bff38e6e44de49b252694f7b5abe9,trfmdv-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 22 Mins,cloud-rtp-1-c,3 Days 15 Hours 59 Mins,64.102.178.112,feac3d0f2df6892913167198fae5a3f6367e4973a717522d13271b24,b6830ecacc96a236c4bc34f319ed61eb5b07848a126ba2c84df9b9cd66cdd57d
51e558f0-f36a-4338-bafb-eab8bbaca572,mgsb-tstoi-vm-001,380bff38e6e44de49b252694f7b5abe9,trfmdv-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 22 Mins,cloud-rtp-1-a,10 Days 2 Hours 30 Mins,64.102.188.103,285c8b88f4ce38d7f596b4e1c99ec93ec9d959ab9827fd81b11d0976,b6830ecacc96a236c4bc34f319ed61eb5b07848a126ba2c84df9b9cd66cdd57d
9bb5b1a8-c74b-4c22-ad79-9aa2f3b58f50,sb1-ebts100-demo3-1,380bff38e6e44de49b252694f7b5abe9,trfmdv-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 22 Mins,cloud-rtp-1-b,128 Days 20 Hours 11 Mins,64.102.179.178,47b989aa3102015cfa48ca67b9c70538085effdefd600b09824b1ea5,b6830ecacc96a236c4bc34f319ed61eb5b07848a126ba2c84df9b9cd66cdd57d
8853d139-92ef-48ae-a19e-abf0b547a478,jenkins-slave-test,40aaa2f8eaa6427cbf7ab246343989e0,sto-ccc-hardening,https://cloud-rtp-1.cisco.com:5000/v3,046be464-8944-425d-ae21-e695f26a53a6,40aaa2f8eaa6427cbf7ab246343989e0,SCCC-jenkins-image,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/046be464-8944-425d-ae21-e695f26a53a6/snap,9 Days 2 Hours 0 Mins,cloud-rtp-1-c,3 Days 12 Hours 58 Mins,64.102.179.205,0c7288b6deec4fdb0f65cd60de52c5d8f1dd2f366131ffea4218d09c,f7853da6fa0396cfd7a50332af1ff91f08fbbee6f4a920a85f85b7159c9963de
b1c4857d-265c-474a-8c10-81795a6fa904,arjsrira-ITS-test-001,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,9a93f2b7-6a59-4984-9847-90bca466c5eb,f8cdafc8861b4e0ab29362101c9c63ce,RHEL-7-CORE,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9a93f2b7-6a59-4984-9847-90bca466c5eb/snap,292 Days 20 Hours 16 Mins,cloud-rtp-1-c,156 Days 6 Hours 58 Mins,64.102.186.129,c3fb50c37c97e951e271af7a9f9eebfa392865c23cbcc26238b73170,a15e3381f7dd129880144b2a835e98d9b9e666d27f2ae9955f5fbbdd67bc153c
ca62945b-e273-41f4-a843-095f2eb09f6d,eb-syn-stg3-201,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-c,167 Days 2 Hours 56 Mins,64.102.186.96,03c2965455a2cdedae8db036c245dd0ee6e4aa663a37f7bc7fa71111,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
6445e32a-0dcc-490d-8686-ef15f3002cf2,eb-syn-stg3-205,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-b,167 Days 2 Hours 56 Mins,64.102.186.93,6aba504199878dcebefa6711630fc677092302ba38e8f00633505208,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
bba58b4e-8328-4e82-8df5-c8474b8ab67b,eb-syn-stg3-204,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-c,167 Days 2 Hours 56 Mins,64.102.186.83,3b269395415192edc936f7269e6058ca1e2282fec9fe894ba34c1b68,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
772f350a-0d05-4fd6-a8a7-f8c1851e4f9b,eb-syn-stg3-206,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-a,167 Days 2 Hours 56 Mins,64.102.186.90,c291867342f0bf6846e3385b3bde6d08ba3d220e8e1158e5b68f00ad,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
17353a20-8794-4410-aea3-f93022d7ff9a,eb-syn-stg3-203,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-a,167 Days 2 Hours 56 Mins,64.102.186.60,c291867342f0bf6846e3385b3bde6d08ba3d220e8e1158e5b68f00ad,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
fc8891d9-b22d-49ab-8619-da5fb325cda7,eb-syn-stg3-202,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-b,167 Days 2 Hours 56 Mins,64.102.186.85,f5a68b3a5b8d7bfad86d10207f0dfd10d31fc64a8147d31c6100eb91,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
8c828fae-ef69-4362-8ad4-38f75324c584,eb-es-stg3-102,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-a,168 Days 5 Hours 34 Mins,64.102.186.58,b02491eee8f571d4a21150fc4cdc9d3395734919a1f3cb004f844ffb,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
f9b30c60-d7a2-4230-bd65-159e55c27598,eb-es-stg3-105,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-a,168 Days 5 Hours 34 Mins,64.102.186.81,b02491eee8f571d4a21150fc4cdc9d3395734919a1f3cb004f844ffb,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
ab039f4c-3583-4122-a3e0-86822e478350,eb-es-stg3-103,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-c,168 Days 5 Hours 34 Mins,64.102.186.71,6f0caf3fa758c7447d96de83ee469b5b5d9336d93a64d85212098a3a,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
85201703-3649-488c-8883-131dbda62ea2,eb-es-stg3-106,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-c,168 Days 5 Hours 34 Mins,64.102.186.68,6f0caf3fa758c7447d96de83ee469b5b5d9336d93a64d85212098a3a,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
de3d7a38-7b37-4fac-9bdf-3695b4861983,eb-es-stg3-101,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-b,168 Days 5 Hours 34 Mins,64.102.186.73,ed9798d98ee080a6d62ab6c05b0eeb9bdf76634f7062260873f1ddde,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
15aaa426-c8d2-4410-be86-43fca2282caa,eb-es-stg3-107,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-b,168 Days 5 Hours 34 Mins,64.102.186.80,001dcdb98d8a758a6d006356d5e954ba5ccd59bebedae53f7e435b90,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
916c10b2-e6e3-4d2d-8672-a8f7b3804843,eb-es-stg3-104,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-b,168 Days 5 Hours 34 Mins,64.102.186.77,1a05888acffe976249423691b7c3cac83f5e3e665c9b634c85e17c04,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
5132f935-b15d-44b2-b9e3-ebd55d4a3823,eb-em-stg3-102,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-b,168 Days 5 Hours 41 Mins,64.102.186.62,001dcdb98d8a758a6d006356d5e954ba5ccd59bebedae53f7e435b90,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
11611ad6-0ddc-4174-a59b-c4d61912a6b1,eb-em-stg3-101,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-c,168 Days 5 Hours 41 Mins,64.102.186.47,6f0caf3fa758c7447d96de83ee469b5b5d9336d93a64d85212098a3a,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
6f8a2161-bcad-4b5c-b50a-11b3d8e3e625,eb-em-stg3-103,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-a,168 Days 5 Hours 41 Mins,64.102.186.70,bc297608308238617cbae57381bf0861e9a4ce3013fed9d51eeb6d56,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
396be7ca-383c-4bb2-ae62-1e7bb069dba2,eb-ec-stg3-101,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-b,168 Days 5 Hours 56 Mins,64.102.186.75,d71204df99b757cb1a25e2b79b5a1fdaff8d118bfb2506df5f1a5ed9,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
bc12ed63-e873-41e9-aa82-8d1f333dce54,eb-logs-stg3-201,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-a,168 Days 6 Hours 53 Mins,64.102.186.69,b02491eee8f571d4a21150fc4cdc9d3395734919a1f3cb004f844ffb,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
8b38088a-9587-407e-bda1-5b142eaec357,eb-logs-stg3-203,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-b,168 Days 6 Hours 53 Mins,64.102.186.56,f5a68b3a5b8d7bfad86d10207f0dfd10d31fc64a8147d31c6100eb91,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
8232c3c8-4238-415d-8dbb-29a8c1486850,eb-logs-stg3-202,451d54dc2c974551b760184cb30211b6,EB-STG-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,785634f33bad4c8caadbb9f5baa796c7,RHEL-7_4-MG,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,4 Days 13 Hours 23 Mins,cloud-rtp-1-c,168 Days 6 Hours 53 Mins,64.102.186.61,181f4890cff943cd60e110835908513b8cd68017f31fbd2f8850f0cf,2849502dce5a1eeecdde623e7e265366c7477334b934f78fdd3bd7033f4b6563
